User Id,Quesh,Quesh Date,Respo,Respo Rating,Respo Comment
11,"If a sandwich was named after you, what would be on it?",2022-01-10,"It would be called The Deanial, and it would be a turkey and cheddar on oat nut bread with stone ground mustard, mayo, cucumber and arugula. When you order it though, the server always says, Sorry. Were out of that one. ",5,...
4,"If a sandwich was named after you, what would be on it?",2022-01-10,"???? Okay! Lets begin: Two pieces of hearty sourdough toasted (cuz strong foundation and dont be boring) A garlic and herb mayo aioli (cuz subtle, but bold) A bit of Grey Poupon (cuz classy, but dont get it twisted) BH London Broiled Roast Beef (cuz British influence, mate ??) BH Horseradish White Cheddar (cuz you gotta spice it up) Fresh tomato, chopped yellow onion, and lettuce (cuz you gotta keep it fresh) Finished with a pinch of salt & pepper (cuz what a man, what a man what a mighty good man) ??? #eatit ",4,LOVED!!!
6,What have you learned about love?,2022-01-09,Its different for everyone. Like the way people express it is very different and not everyone is the same so you cant expect someone o treat you the way another did. ,5,...
157,What have you learned about love?,2022-01-09,"Im not sure this answers the questionbut something Ive learned and seen in other relationships is dont lose yourself for the other person. Dont change your hobbies, dreams, interests if they dont match up. Its okay to like different things. I think love is when two individual people come together and learn from each other and share experiences together while knowing you both are independent but are making the choice to come together and share life together. An example, Im not a runner so if I ever dated a runner, Im not going to change myself and start running to make the other feel better. Ill continue doing what I enjoy (yoga) and support them in their hobby/passion from the sideline. We can still support and lift each other up without changing who we are.",5,Very thought provoking. I had to really sit back and think on this one❤️
77,What have you learned about love?,2022-01-09,Its a crazy thing! ,5,...
33,What have you learned about love?,2022-01-09,Absolutely nothing ,5,...
154,What have you learned about love?,2022-01-09,Its a willful choice and always ends if only associated with fickle emotions ,4,...
163,What have you learned about love?,2022-01-09,"That it isnt all bubbly and romantic all the time. It takes patience, kindness, sacrifice, understanding and a lot of work. Sure is a beautiful thing though. ",4,...
51,What have you learned about love?,2022-01-09,"Theres different kinds. You can love someone without them being your person. You have to learn to love yourself first. Love evolves. Love can go away. Theres things that feel like love, but are not. Love can be so simple, but it can also be so complex. Love heals many things. Love is inspirational & driving.. so try to have it steer you in the right direction. I love music, my friends, my family, my wife, my son.. all so differently. I read a book by Common titled Let Love Have The Last Word. It talks about letting Love drive our actions, our motives, our thoughts. Id recommend it to any readers out there. ",5,...
75,What have you learned about love?,2022-01-09,You have to give just as much as you receive if you want a relationship to work ,5,
88,What have you learned about love?,2022-01-09,"I learned that if you dont love yourself and take care of yourself, dont expect other people to do that for you. Love truly comes when you know your own values. Dont ever try to change yourself to earn love.",3,...
11,What have you learned about love?,2022-01-09,That it wins eventually. ,4,...
15,What have you learned about love?,2022-01-09,To be patient and to open to trust,5,...
156,What have you learned about love?,2022-01-09,There is no limit to the number of times that you can and *should* tell the people that you love that you love them. ,3,...
130,What have you learned about love?,2022-01-09,It never dies just changes forms.,5,
4,What have you learned about love?,2022-01-09,It has a mind of its own you have to learn to dance with it! ???,5,...
5,What have you learned about love?,2022-01-09,It can hurt. ,5,...
163,What would you like younger generations to know?,2022-01-08,Stop caring what other people think about you because theres always going to be at least one person who has something to say/or a reason they dont like you whether it be jealousy or whatever their reasoning. Just be your entire self and live life to the fullest. ,3,...
157,What would you like younger generations to know?,2022-01-08,"Mental health is important, stop and take some time if you need it. And what you see on social media is not always the truth, never compare your life to another. Everyone is worthy and being you is enough!",5,...
156,What would you like younger generations to know?,2022-01-08,"Growth comes from discomfort. There is nothing in this world greater than love or family (and you can certainly choose your family). And lastly, always follow the golden rule and treat others with kindness. ",3,...
5,What would you like younger generations to know?,2022-01-08,RESPECT ???,5,...
6,What would you like younger generations to know?,2022-01-08,"Popularity doesnt matter, smarts will get you further!",5,...
51,What would you like younger generations to know?,2022-01-08,That climate change is real & im sorry weve let money & politics prevent us from doing more about it. ??,3,...
81,What would you like younger generations to know?,2022-01-08,Everything isnt always as it seems. Always look deeper ,3,...
130,What would you like younger generations to know?,2022-01-08,Respect can get you farther in life than you ever imagined!!,5,
15,What would you like younger generations to know?,2022-01-08,It always gets better. Keep an open mind and heart. What is meant for you will never miss you.,5,...
134,What would you like younger generations to know?,2022-01-08,There was a time before the internet and going outside is key to mental/emotional/physical health. ,3,...
114,What would you like younger generations to know?,2022-01-08,There was a time when it was easier to wake up and appreciate your surroundings without having the need to look at your cell phone to feel connected to the world,3,...
4,What would you like younger generations to know?,2022-01-08,Anything is possible! ,5,...
11,What would you like younger generations to know?,2022-01-08,"Pursue your dreams, even if the path is non-traditional and it takes you longer to get where you want to be. Also, value your time, loved ones and experiences over money, status or possessions. ",5,...
157,Which one condiment could you not live without?,2022-01-07,Ketchup,4,...
77,Which one condiment could you not live without?,2022-01-07,Mayonnaise and ketchup together,3,...
144,Which one condiment could you not live without?,2022-01-07,sugar hahaha,3,...
56,Which one condiment could you not live without?,2022-01-07,Buttermilk Ranch & Sriracha ,5,...
6,Which one condiment could you not live without?,2022-01-07,Ketchup ,5,...
117,Which one condiment could you not live without?,2022-01-07,Ketchup,3,...
48,Which one condiment could you not live without?,2022-01-07,Honey mustard,0,
51,Which one condiment could you not live without?,2022-01-07,"Controversial Answer : Mayonnaise First instinct was to say Hot Sauce, but I can use a variety of spices to give me any hot flavor I want. Mayonnaise though? Thats its own deal. Subs, sandwiches, burgers, pasta salad totally unique & really no substitute for the job it does. Im not saying its my favorite (ranch, bbq sauce, honey mustard) but I think its pretty irreplaceable ",4,...
14,Which one condiment could you not live without?,2022-01-07,Ketchup unless salt can be classified as a condiment ,5,...
81,Which one condiment could you not live without?,2022-01-07,If that is cottage cheese. That is definitely a condiment I can do without ,3,...
67,Which one condiment could you not live without?,2022-01-07,Mayo ? I know thats gross but I fucking love it. Judge me! ??,3,...
118,Which one condiment could you not live without?,2022-01-07,Love that or ranch,0,
152,Which one condiment could you not live without?,2022-01-07,I like a good aoili. But probably anything ketchup based! ,4,
5,Which one condiment could you not live without?,2022-01-07,Cream Cheese ??????,5,...
75,Which one condiment could you not live without?,2022-01-07,Ranch,5,
4,Which one condiment could you not live without?,2022-01-07,"Old Me: Sriracha 2022 Me: Habanero Sauce ?? To summarize, hot sauce ?",5,...
88,Which one condiment could you not live without?,2022-01-07,"Soy sauce ? Because its so versatile (cooking, dipping and can be mix with other spices) ",3,...
